weather_id,temp_avg,temp_max,temp_min,precipitation,humidity,wind_speed,city_key,date_key
923,13.7,16.5,11.0,0.3,57,11.5,5,20250413
924,13.3,18.5,9.0,0.0,70,7.1,6,20250413
925,12.6,17.2,8.8,0.2,77,6.3,7,20250413
926,18.3,22.6,13.8,0.0,46,9.9,8,20250413
927,27.9,34.2,21.1,0.0,12,10.0,9,20250413
928,29.3,35.5,22.9,0.0,18,9.4,1,20250414
929,28.2,31.6,25.2,0.0,73,9.7,2,20250414
930,10.8,14.6,7.0,0.6,66,13.1,3,20250414
931,9.9,14.0,6.6,0.0,61,9.2,4,20250414
932,11.3,15.1,6.4,0.1,65,10.5,5,20250414
933,13.6,18.9,8.9,0.1,77,7.0,6,20250414
934,13.7,18.9,9.4,3.4,79,5.3,7,20250414
935,19.0,25.4,13.2,0.0,47,8.0,8,20250414
936,28.5,35.1,20.8,0.0,13,10.4,9,20250414
937,25.5,30.6,19.8,0.0,16,9.4,1,20250415
938,28.1,31.8,25.2,0.0,76,9.2,2,20250415
939,11.7,16.7,8.3,0.1,63,16.1,3,20250415
940,11.5,18.5,6.2,0.0,64,10.8,4,20250415
941,12.7,17.5,9.9,9.8,77,8.4,5,20250415
942,15.2,20.7,10.7,0.0,71,5.7,6,20250415
943,12.5,18.1,7.7,1.4,84,2.5,7,20250415
944,19.5,25.7,13.7,0.0,49,5.3,8,20250415
945,29.6,36.7,21.3,0.0,13,9.9,9,20250415
946,25.4,30.7,20.1,0.0,18,8.2,1,20250416
947,28.0,31.8,25.0,0.0,75,8.4,2,20250416
948,14.2,21.3,6.5,0.0,41,5.5,3,20250416
949,14.2,21.1,8.8,0.0,49,8.6,4,20250416
950,11.1,14.9,8.5,0.2,58,19.6,5,20250416
951,15.9,24.0,8.8,0.0,64,10.0,6,20250416
952,10.9,15.8,8.1,1.9,84,7.7,7,20250416
953,20.1,26.9,13.9,0.0,44,13.2,8,20250416
954,31.2,38.7,23.3,0.0,11,9.4,9,20250416
955,24.2,29.9,18.5,0.0,21,8.0,1,20250417
956,27.5,31.3,24.1,0.0,76,8.0,2,20250417
957,18.1,24.0,12.0,0.0,28,8.2,3,20250417
958,13.7,19.6,9.8,0.0,65,14.3,4,20250417
959,11.7,17.4,5.8,0.0,58,6.0,5,20250417
960,11.6,17.0,7.6,0.0,81,9.4,6,20250417
961,7.5,9.3,5.7,12.9,90,9.7,7,20250417
962,21.5,30.0,14.3,0.0,48,13.4,8,20250417
963,32.6,39.9,24.6,0.0,8,10.5,9,20250417
964,25.3,30.5,19.9,0.0,23,6.7,1,20250418
965,27.4,31.6,23.7,0.0,70,7.4,2,20250418
966,21.1,27.5,14.4,0.0,21,9.2,3,20250418
967,12.6,20.0,8.3,0.5,75,11.2,4,20250418
968,13.0,16.9,9.1,0.1,58,12.3,5,20250418
969,8.9,10.9,7.1,0.8,75,11.7,6,20250418
970,7.6,10.8,5.5,1.9,80,5.6,7,20250418
971,22.7,31.5,14.8,0.0,46,11.7,8,20250418
972,32.9,40.1,24.8,0.0,7,9.3,9,20250418
973,26.9,31.9,22.1,0.0,20,6.8,1,20250419
974,27.5,32.6,23.2,0.0,65,6.7,2,20250419
975,22.9,29.7,16.6,0.0,20,6.3,3,20250419
976,12.1,18.4,8.6,0.0,76,8.3,4,20250419
977,12.6,16.0,8.1,0.2,57,15.6,5,20250419
978,11.5,19.2,3.8,0.0,71,4.7,6,20250419
979,10.0,19.1,1.6,0.0,76,4.9,7,20250419
980,23.9,32.7,15.7,0.0,39,9.7,8,20250419
981,33.3,40.3,25.5,0.0,8,9.8,9,20250419
982,28.0,32.6,24.1,0.0,24,8.4,1,20250420
983,28.2,33.1,24.2,0.0,59,5.5,2,20250420
984,22.3,29.6,15.4,0.0,23,6.6,3,20250420
985,12.9,17.5,8.8,0.0,71,5.6,4,20250420
986,10.1,15.3,5.4,0.0,67,11.5,5,20250420
987,14.0,23.6,6.9,0.0,63,8.3,6,20250420
988,10.0,13.5,6.5,2.6,76,7.8,7,20250420
989,25.0,33.3,16.9,0.0,30,8.1,8,20250420
990,33.6,40.0,25.9,0.0,9,10.4,9,20250420
991,30.3,35.8,24.5,0.0,22,9.2,1,20250421
992,30.4,37.2,25.1,0.0,36,5.5,2,20250421
993,20.7,26.4,13.6,0.0,26,7.9,3,20250421
994,14.9,22.7,9.1,0.0,66,6.3,4,20250421
995,12.2,16.1,9.7,3.7,73,5.6,5,20250421
996,12.1,17.1,7.6,0.0,65,6.5,6,20250421
997,9.7,15.2,5.0,0.3,79,5.8,7,20250421
998,28.0,36.5,18.8,0.0,34,6.0,8,20250421
999,35.7,42.8,26.7,0.0,10,8.1,9,20250421
1000,33.1,38.7,26.7,0.0,14,10.3,1,20250422
1001,30.7,36.4,26.1,0.0,39,4.4,2,20250422
1002,25.6,32.2,19.4,0.0,16,12.1,3,20250422
1003,14.4,19.4,10.9,0.0,68,14.3,4,20250422
1004,11.9,17.4,6.9,0.0,64,10.1,5,20250422
1005,13.3,17.2,9.8,0.0,57,7.0,6,20250422
1006,11.5,17.2,5.6,0.0,73,2.2,7,20250422
1007,34.2,41.3,27.4,0.0,12,11.2,8,20250422
1008,37.1,43.1,30.8,0.0,19,9.9,9,20250422
1009,32.7,37.9,26.3,0.0,9,8.2,1,20250423
1010,30.1,34.5,26.3,0.0,49,4.4,2,20250423
1011,27.0,33.7,21.5,0.0,18,12.1,3,20250423
1012,12.9,17.5,10.4,0.0,79,16.0,4,20250423
1013,10.1,11.9,8.4,9.5,77,13.9,5,20250423
1014,13.8,19.7,8.0,7.9,66,6.3,6,20250423
1015,10.8,17.8,6.0,13.2,81,4.8,7,20250423
1016,30.7,36.3,23.6,0.0,22,11.4,8,20250423
1017,37.5,43.7,30.0,0.0,17,9.2,9,20250423
1018,33.5,39.0,26.3,0.0,10,6.1,1,20250424
1019,29.7,34.0,26.1,0.0,53,4.9,2,20250424
1020,24.0,30.2,18.5,0.3,31,11.2,3,20250424
1021,12.3,16.3,10.3,0.0,80,14.7,4,20250424
1022,11.0,14.7,7.4,0.0,73,8.3,5,20250424
1023,10.3,12.8,8.1,7.2,78,13.6,6,20250424
1024,9.6,13.0,7.7,2.9,80,7.9,7,20250424
1025,23.5,29.5,19.8,0.0,48,8.5,8,20250424
1026,37.1,43.0,30.4,0.0,21,8.7,9,20250424
1027,34.3,39.7,28.3,0.0,9,5.4,1,20250425
1028,28.6,33.3,24.9,0.0,66,5.5,2,20250425
1029,18.9,24.4,13.7,0.0,48,9.9,3,20250425
1030,13.3,16.2,11.1,0.0,73,6.6,4,20250425
1031,10.6,15.3,6.0,0.0,75,7.0,5,20250425
1032,9.8,13.2,6.9,3.0,81,8.7,6,20250425
1033,9.5,12.9,7.7,17.4,88,5.4,7,20250425
1034,22.8,28.3,16.5,0.0,46,7.0,8,20250425
1035,36.6,42.6,30.3,0.0,23,8.2,9,20250425
1036,35.0,39.8,29.0,0.0,9,6.1,1,20250426
1037,28.2,32.7,25.0,0.0,73,6.2,2,20250426
1038,16.7,22.2,11.7,0.0,54,8.8,3,20250426
1039,15.6,21.0,11.8,0.1,73,8.9,4,20250426
1040,12.4,17.1,8.1,0.0,73,8.2,5,20250426
1041,10.3,13.9,7.5,2.6,78,12.1,6,20250426
1042,11.1,15.7,6.9,0.2,78,9.4,7,20250426
1043,23.2,28.7,17.7,0.0,43,7.7,8,20250426
1044,35.7,41.6,29.3,0.0,18,9.3,9,20250426
1045,35.5,40.5,29.9,0.0,8,6.9,1,20250427
1046,27.9,32.3,24.5,0.0,76,7.6,2,20250427
1047,17.7,24.4,10.4,0.0,46,4.3,3,20250427
1048,13.2,15.6,10.8,0.0,74,19.6,4,20250427
1049,14.8,20.7,8.0,0.0,62,3.7,5,20250427
1050,11.5,16.8,6.4,0.0,69,9.6,6,20250427
1051,11.8,17.3,6.5,0.0,78,3.8,7,20250427
1052,23.0,29.5,16.7,0.0,47,8.9,8,20250427
1053,35.3,42.0,28.1,0.0,11,12.4,9,20250427
1054,35.3,40.5,29.6,0.0,8,7.0,1,20250428
1055,28.1,32.3,24.5,0.0,76,6.5,2,20250428
1056,19.7,27.0,13.4,0.0,44,6.7,3,20250428
1057,11.5,14.0,9.8,0.0,59,25.3,4,20250428
1058,17.2,24.0,10.2,0.0,52,5.2,5,20250428
1059,13.9,19.6,7.8,0.0,70,6.2,6,20250428
1060,13.7,20.6,7.5,0.0,76,4.2,7,20250428
1061,23.3,30.1,17.0,0.0,46,8.7,8,20250428
1062,33.8,40.2,27.2,0.0,9,12.7,9,20250428
1063,34.9,39.7,29.6,0.0,9,7.6,1,20250429
1064,28.2,32.7,24.4,0.0,74,7.3,2,20250429
1065,18.7,24.4,12.7,0.0,46,8.3,3,20250429
1066,10.6,13.0,8.4,0.0,60,25.7,4,20250429
1067,16.9,23.0,10.6,0.0,47,9.0,5,20250429
1068,15.7,21.8,8.3,0.0,65,6.1,6,20250429
1069,15.1,22.3,8.7,0.0,74,3.9,7,20250429
1070,23.9,30.7,17.2,0.0,45,9.7,8,20250429
1071,33.1,39.7,26.1,0.0,9,11.5,9,20250429
1072,33.5,38.3,27.3,0.0,14,8.9,1,20250430
1073,28.6,32.7,24.4,0.0,73,8.5,2,20250430
1074,23.3,32.5,15.0,0.0,32,12.2,3,20250430
1075,11.3,14.3,9.4,0.0,65,21.2,4,20250430
1076,17.8,25.9,9.7,0.0,54,7.2,5,20250430
1077,17.1,23.2,10.3,0.0,56,5.7,6,20250430
1078,15.5,23.1,8.1,0.0,69,2.6,7,20250430
1079,25.4,33.8,20.4,0.0,34,13.6,8,20250430
1080,33.7,40.7,25.5,0.0,8,8.2,9,20250430
1081,33.5,38.4,27.8,0.0,15,7.5,1,20250501
1082,28.6,32.7,25.1,0.1,76,7.7,2,20250501
1083,19.2,24.9,15.0,0.5,53,9.6,3,20250501
1084,11.0,12.8,9.6,12.8,78,19.8,4,20250501
1085,20.7,28.5,11.8,0.0,47,7.0,5,20250501
1086,17.3,24.6,7.9,0.0,50,7.1,6,20250501
1087,16.3,24.5,8.0,0.0,66,2.1,7,20250501
1088,22.4,27.7,17.3,0.0,40,8.0,8,20250501
1089,35.2,42.6,26.6,0.0,8,8.5,9,20250501
1090,35.1,40.0,29.3,0.0,14,10.0,1,20250502
1091,28.1,32.1,24.1,0.1,73,6.7,2,20250502
1092,17.6,21.9,12.3,0.0,40,8.3,3,20250502
1093,12.6,17.1,9.4,0.0,74,11.9,4,20250502
1094,19.7,25.4,14.8,1.5,55,6.7,5,20250502
1095,20.0,27.5,10.3,0.0,42,7.3,6,20250502
1096,17.3,25.5,9.0,0.0,67,3.0,7,20250502
1097,22.2,27.3,16.9,0.0,39,9.9,8,20250502
1098,35.2,42.0,28.0,0.0,11,13.5,9,20250502
1099,36.2,40.7,30.8,0.0,10,8.8,1,20250503
1100,28.1,31.8,23.8,0.0,73,7.5,2,20250503
1101,18.2,24.7,12.7,0.0,39,8.1,3,20250503
1102,13.2,18.6,8.9,0.0,66,7.4,4,20250503
1103,14.7,21.3,10.9,0.0,60,10.2,5,20250503
1104,18.4,22.3,14.5,2.3,54,12.0,6,20250503
1105,16.6,21.3,12.9,9.7,78,7.1,7,20250503
1106,21.1,26.6,16.9,0.7,52,6.7,8,20250503
1107,32.8,39.2,26.7,0.0,12,15.1,9,20250503
1108,35.6,40.6,30.8,0.0,14,7.7,1,20250504
1109,29.3,32.8,25.8,0.0,73,9.8,2,20250504
1110,16.7,22.2,12.6,0.3,54,9.6,3,20250504
1111,15.5,22.1,10.0,0.0,51,5.2,4,20250504
1112,10.3,13.3,7.6,0.0,59,13.7,5,20250504
1113,12.7,16.7,9.2,4.8,76,12.7,6,20250504
1114,13.4,18.9,9.5,22.2,87,9.2,7,20250504
1115,20.6,26.0,16.0,0.6,57,6.8,8,20250504
1116,29.9,35.8,23.6,0.0,11,13.1,9,20250504
1117,34.2,38.5,30.3,0.0,16,7.3,1,20250505
1118,29.6,32.8,26.7,0.0,74,11.6,2,20250505
1119,15.2,19.6,11.4,1.0,72,13.5,3,20250505
1120,19.4,25.1,13.4,0.0,45,6.9,4,20250505
1121,9.4,13.4,5.1,0.9,62,16.2,5,20250505
1122,7.1,9.0,6.1,14.3,91,16.1,6,20250505
1123,7.6,9.2,6.3,23.1,92,13.9,7,20250505
1124,23.0,29.1,16.5,0.0,46,5.4,8,20250505
1125,28.9,35.4,22.4,0.0,12,11.5,9,20250505
1126,30.0,33.9,25.9,0.0,14,11.4,1,20250506
1127,29.8,33.2,27.0,0.0,71,8.6,2,20250506
1128,18.4,24.9,11.6,0.0,45,6.3,3,20250506
1129,20.9,26.8,17.0,0.0,51,8.4,4,20250506
1130,10.1,13.9,6.3,0.1,63,11.8,5,20250506
1131,7.4,10.1,5.2,4.1,80,10.7,6,20250506
1132,8.2,10.4,6.4,2.9,82,14.1,7,20250506
1133,25.9,32.9,17.6,0.0,32,6.2,8,20250506
1134,29.6,36.5,21.9,0.0,12,8.0,9,20250506
1135,29.5,34.9,23.9,0.0,14,9.9,1,20250507
1136,29.6,33.7,26.5,0.0,74,7.2,2,20250507
1137,21.7,29.0,13.8,0.0,27,4.4,3,20250507
1138,22.1,26.7,17.5,0.0,50,8.9,4,20250507
1139,11.2,16.6,6.0,0.0,63,11.8,5,20250507
1140,9.2,12.7,5.4,1.9,72,8.5,6,20250507
1141,9.1,11.7,6.5,7.4,82,8.5,7,20250507
1142,26.3,33.4,19.5,0.0,31,10.3,8,20250507
1143,31.7,38.7,24.0,0.0,12,8.7,9,20250507
1144,30.1,35.3,24.6,0.0,14,7.2,1,20250508
1145,32.2,39.8,25.8,0.0,47,5.6,2,20250508
1146,25.1,32.2,17.8,0.0,22,7.1,3,20250508
1147,20.0,25.3,15.5,0.0,61,10.1,4,20250508
1148,11.9,15.8,8.6,0.0,61,11.0,5,20250508
1149,8.9,11.7,6.9,0.3,74,9.4,6,20250508
1150,10.7,14.4,7.7,0.0,74,8.0,7,20250508
1151,26.6,34.6,19.5,0.0,32,12.8,8,20250508
1152,33.5,40.6,25.6,0.0,9,9.3,9,20250508
1153,32.0,37.7,26.3,0.0,12,6.2,1,20250509
1154,32.2,40.2,26.6,0.0,37,4.3,2,20250509
1155,26.7,34.2,21.0,0.0,20,7.3,3,20250509
1156,19.4,23.5,15.9,0.5,64,11.0,4,20250509
1157,12.8,18.1,6.2,0.0,53,11.7,5,20250509
1158,8.8,12.7,5.0,0.0,68,11.9,6,20250509
1159,9.5,13.6,6.3,4.0,76,9.5,7,20250509
1160,28.6,37.1,20.2,0.0,30,12.4,8,20250509
1161,35.2,42.1,27.4,0.0,7,9.6,9,20250509
1162,33.8,39.0,28.0,0.0,10,4.7,1,20250510
1163,30.8,36.9,25.7,0.0,40,6.2,2,20250510
1164,27.4,34.4,21.2,0.0,20,6.9,3,20250510
1165,14.2,16.0,12.0,4.0,78,20.6,4,20250510
1166,15.9,22.6,9.1,0.0,49,11.4,5,20250510
1167,10.4,16.4,4.0,0.0,59,9.3,6,20250510
1168,11.4,18.5,4.0,0.0,74,4.0,7,20250510
1169,30.8,37.8,23.1,0.0,24,10.2,8,20250510
1170,37.0,43.5,29.8,0.0,10,9.6,9,20250510
1171,35.0,40.3,29.1,0.0,11,7.3,1,20250511
1172,28.6,32.3,24.4,0.0,60,6.2,2,20250511
1173,26.6,33.0,20.9,0.0,22,9.1,3,20250511
1174,13.8,17.2,11.4,0.0,70,12.5,4,20250511
1175,17.9,24.0,11.0,0.0,52,10.7,5,20250511
1176,12.9,19.6,4.8,0.0,53,10.0,6,20250511
1177,13.6,20.4,6.5,0.0,71,5.3,7,20250511
1178,33.4,40.5,24.7,0.0,16,8.8,8,20250511
1179,37.8,44.4,30.5,0.0,10,9.7,9,20250511
1180,35.6,41.8,29.2,0.0,9,7.7,1,20250512
1181,28.3,31.9,24.3,0.0,71,11.0,2,20250512
1182,24.6,29.8,16.8,0.2,34,14.3,3,20250512
1183,13.9,19.5,9.7,0.0,71,8.9,4,20250512
1184,18.1,23.0,13.8,4.7,68,6.4,5,20250512
1185,13.4,18.7,7.9,0.0,52,9.8,6,20250512
1186,14.1,20.0,10.1,1.4,74,5.8,7,20250512
1187,27.0,32.8,20.7,0.0,40,9.2,8,20250512
1188,37.8,44.2,31.4,0.0,13,5.5,9,20250512
1189,36.7,42.3,31.0,0.0,9,8.6,1,20250513
1190,29.1,32.6,25.8,0.2,71,9.1,2,20250513
1191,20.2,25.6,14.2,0.0,44,11.6,3,20250513
1192,13.9,16.6,11.8,0.4,68,15.4,4,20250513
1193,17.8,23.4,12.9,0.0,57,8.5,5,20250513
1194,13.2,18.1,6.6,0.0,44,8.4,6,20250513
1195,13.7,18.9,9.2,1.1,74,3.3,7,20250513
1196,28.9,36.4,24.2,0.2,27,11.5,8,20250513
1197,36.7,41.5,31.1,0.0,22,5.1,9,20250513
1198,34.4,39.0,28.9,0.0,10,9.8,1,20250514
1199,29.1,32.4,25.9,0.4,78,7.9,2,20250514
1200,19.2,23.1,15.2,0.2,49,13.3,3,20250514
1201,14.1,17.7,10.8,0.0,55,11.8,4,20250514
1202,15.9,22.6,9.2,0.0,52,11.2,5,20250514
1203,15.2,21.7,6.1,0.0,40,6.0,6,20250514
1204,14.1,20.0,7.1,0.0,65,3.2,7,20250514
1205,25.0,30.9,19.2,0.0,47,9.0,8,20250514
1206,36.5,42.5,29.5,0.0,24,6.3,9,20250514
1207,34.9,40.2,28.9,0.0,12,7.0,1,20250515
1208,29.0,31.5,26.4,2.8,82,6.2,2,20250515
1209,18.2,24.0,12.3,0.0,55,10.1,3,20250515
1210,15.6,20.8,10.6,0.0,44,6.3,4,20250515
1211,12.2,15.2,8.7,0.0,66,14.1,5,20250515
1212,14.1,18.1,10.8,0.1,41,14.2,6,20250515
1213,14.2,20.4,8.1,0.0,63,8.1,7,20250515
1214,25.1,31.4,18.8,0.0,41,5.8,8,20250515
1215,36.3,43.2,28.0,0.0,21,7.7,9,20250515
1216,34.1,38.3,30.4,0.0,13,8.6,1,20250516
1217,29.0,32.3,25.8,0.5,78,5.5,2,20250516
1218,22.3,30.6,12.9,0.0,35,5.3,3,20250516
1219,18.7,24.7,15.1,0.2,45,7.7,4,20250516
1220,13.2,18.6,7.7,0.0,63,10.6,5,20250516
1221,10.9,15.1,5.2,0.1,43,8.8,6,20250516
1222,12.1,16.5,6.9,0.0,50,7.4,7,20250516
1223,30.0,39.0,20.5,0.0,31,8.2,8,20250516
1224,37.1,43.4,30.4,0.0,10,12.2,9,20250516
1225,31.3,36.0,26.1,0.0,12,11.3,1,20250517
1226,29.3,33.6,25.2,0.0,71,6.5,2,20250517
1227,29.6,37.9,21.4,0.0,14,7.6,3,20250517
1228,17.4,19.5,15.1,23.9,77,11.1,4,20250517
1229,14.1,18.7,9.0,0.0,60,10.2,5,20250517
1230,12.4,16.7,7.7,0.9,52,12.1,6,20250517
1231,13.2,17.8,8.5,0.0,59,3.5,7,20250517
1232,34.0,43.6,26.6,0.0,20,8.0,8,20250517
1233,37.3,44.5,29.7,0.0,9,7.8,9,20250517
1234,32.1,38.0,26.3,0.0,11,10.6,1,20250518
1235,30.1,35.6,25.4,0.0,66,7.0,2,20250518
1236,29.0,35.1,23.1,0.0,22,9.2,3,20250518
1237,15.3,17.8,13.2,3.1,80,5.9,4,20250518
1238,13.5,17.8,9.3,0.0,64,8.6,5,20250518
1239,13.3,18.3,7.9,0.6,56,14.0,6,20250518
1240,13.8,19.7,8.4,1.9,68,5.2,7,20250518
1241,27.4,36.5,21.5,0.0,46,13.7,8,20250518
1242,37.4,44.3,30.0,0.0,12,7.2,9,20250518
1243,34.7,41.1,27.7,0.0,9,7.9,1,20250519
1244,30.7,36.5,25.4,0.0,59,8.0,2,20250519
1245,23.8,29.5,18.8,0.0,29,9.9,3,20250519
1246,16.4,20.6,13.1,0.0,72,7.5,4,20250519
1247,14.6,19.6,10.5,0.2,60,10.6,5,20250519
1248,15.4,21.1,8.3,0.0,45,6.1,6,20250519
1249,15.5,22.7,7.8,0.0,60,3.7,7,20250519
1250,25.0,32.7,19.0,0.0,46,13.3,8,20250519
1251,37.6,44.4,30.6,0.0,13,6.6,9,20250519
1252,37.0,42.4,29.9,0.0,7,5.0,1,20250520
1253,30.5,35.9,26.0,0.0,54,6.2,2,20250520
1254,22.6,29.8,16.3,0.0,28,8.0,3,20250520
1255,17.5,20.6,14.6,0.9,74,5.9,4,20250520
1256,16.1,22.6,9.1,0.0,49,7.2,5,20250520
1257,16.2,21.3,9.9,1.2,47,6.8,6,20250520
1258,15.7,22.3,11.9,4.1,68,5.6,7,20250520
1259,23.7,31.6,17.3,0.0,43,12.5,8,20250520
1260,37.0,44.5,28.3,0.0,15,5.5,9,20250520
1261,37.9,43.3,31.4,0.0,9,6.1,1,20250521
1262,30.5,34.1,27.3,0.0,65,4.6,2,20250521
1263,23.1,31.0,14.8,0.0,28,6.6,3,20250521
1264,19.8,25.1,13.8,0.0,57,6.5,4,20250521
1265,15.0,18.0,12.0,3.0,58,6.1,5,20250521
1266,16.5,21.7,13.3,0.9,56,8.9,6,20250521
1267,13.9,17.6,11.7,21.6,88,5.8,7,20250521
1268,24.9,32.9,17.6,0.0,45,9.3,8,20250521
1269,36.9,43.7,28.8,0.0,15,5.6,9,20250521
1270,38.2,43.8,32.1,0.0,7,5.9,1,20250522
1271,29.8,33.7,26.2,0.0,72,4.8,2,20250522
1272,25.6,34.9,18.7,0.0,32,8.7,3,20250522
1273,22.8,28.1,16.9,0.0,45,7.1,4,20250522
1274,11.9,14.6,8.2,0.0,66,6.3,5,20250522
1275,12.1,14.5,10.3,4.1,75,10.2,6,20250522
1276,10.6,12.0,8.8,14.7,91,5.6,7,20250522
1277,25.6,33.9,17.8,0.0,45,9.5,8,20250522
1278,36.9,44.5,28.5,0.0,14,5.6,9,20250522
1279,38.5,44.1,32.2,0.0,6,7.4,1,20250523
1280,29.5,33.6,26.1,0.0,73,6.0,2,20250523
1281,22.9,27.7,17.7,0.0,37,16.7,3,20250523
1282,23.9,29.1,18.3,0.0,45,6.9,4,20250523
1283,12.8,18.4,6.8,0.1,60,9.0,5,20250523
1284,10.4,14.4,5.9,1.4,62,9.0,6,20250523
1285,10.5,14.8,6.8,7.2,77,6.8,7,20250523
1286,27.8,36.6,19.1,0.0,36,9.1,8,20250523
1287,37.0,43.1,30.3,0.0,10,8.4,9,20250523
1288,38.2,43.7,32.6,0.0,7,6.7,1,20250524
1289,29.4,33.5,26.2,0.0,76,7.3,2,20250524
1290,24.6,30.9,18.8,0.0,33,12.6,3,20250524
1291,23.0,29.2,19.5,0.0,56,9.6,4,20250524
1292,16.5,21.3,12.4,6.0,76,16.0,5,20250524
1293,12.2,16.2,7.1,0.2,50,6.1,6,20250524
1294,11.7,16.2,7.4,0.4,63,5.3,7,20250524
1295,30.0,38.6,21.3,0.0,27,8.5,8,20250524
1296,36.7,43.0,29.4,0.0,9,8.8,9,20250524
1297,37.0,42.7,30.7,0.0,7,7.4,1,20250525
1298,30.0,33.2,27.3,0.9,75,9.5,2,20250525
1299,27.1,34.2,19.8,0.0,20,7.9,3,20250525
1300,19.4,23.8,16.5,1.5,72,13.7,4,20250525
1301,16.6,19.6,13.5,1.0,62,19.2,5,20250525
1302,12.6,15.7,10.5,3.2,72,11.5,6,20250525
1303,13.6,18.7,10.0,2.2,78,7.2,7,20250525
1304,31.7,39.8,22.7,0.0,24,7.6,8,20250525
1305,36.3,42.8,29.0,0.0,8,8.2,9,20250525
1306,36.2,41.2,30.6,0.0,9,6.5,1,20250526
1307,29.6,33.0,26.8,0.1,78,8.1,2,20250526
1308,29.2,36.3,21.1,0.0,18,7.9,3,20250526
1309,17.3,20.4,15.4,24.1,85,9.9,4,20250526
1310,14.6,18.0,11.2,0.0,62,17.8,5,20250526
1311,13.9,17.4,11.7,6.5,79,14.0,6,20250526
1312,13.2,16.1,11.2,15.5,83,7.4,7,20250526
1313,32.1,42.2,22.7,0.0,27,12.0,8,20250526
1314,36.0,42.8,28.2,0.0,8,6.3,9,20250526
1315,36.7,42.1,30.6,0.0,8,5.3,1,20250527
1316,29.9,33.3,26.8,0.0,75,8.3,2,20250527
1317,23.8,28.0,17.6,0.0,42,14.1,3,20250527
1318,17.0,19.8,13.8,0.6,72,8.8,4,20250527
1319,15.4,16.9,13.4,6.6,80,19.7,5,20250527
1320,13.6,17.6,9.3,0.1,69,8.6,6,20250527
1321,13.9,17.9,10.6,0.4,76,4.7,7,20250527
1322,25.3,32.1,20.6,0.0,49,11.1,8,20250527
1323,36.4,43.4,28.7,0.0,8,7.0,9,20250527
1324,38.2,44.0,31.7,0.0,7,7.5,1,20250528
1325,29.9,34.4,26.5,0.0,70,7.0,2,20250528
1326,19.5,25.5,14.3,0.0,51,14.8,3,20250528
1327,18.5,21.9,15.1,0.4,78,6.7,4,20250528
1328,17.0,20.2,13.9,1.1,66,15.7,5,20250528
1329,14.5,19.0,11.6,4.6,71,18.3,6,20250528
1330,13.8,17.6,10.8,8.9,83,9.9,7,20250528
1331,25.3,32.5,18.4,0.0,43,8.5,8,20250528
1332,35.0,42.0,27.0,0.0,25,8.1,9,20250528
1333,38.0,43.8,32.0,0.0,7,7.4,1,20250529
1334,29.6,33.9,25.8,0.0,69,6.2,2,20250529
1335,19.6,24.7,14.2,0.0,47,13.8,3,20250529
1336,19.3,23.8,15.6,3.9,71,6.3,4,20250529
1337,18.1,24.1,13.7,2.1,71,15.6,5,20250529
1338,13.3,16.3,10.2,6.6,79,13.0,6,20250529
1339,14.9,20.0,10.6,1.3,78,5.6,7,20250529
1340,26.8,32.8,20.1,0.0,31,7.2,8,20250529
1341,34.6,40.7,27.9,0.0,10,8.5,9,20250529
1342,35.7,41.3,29.4,0.0,10,9.0,1,20250530
1343,30.2,33.5,27.6,0.0,66,6.2,2,20250530
1344,21.3,26.2,15.6,0.0,36,10.9,3,20250530
1345,18.7,23.1,15.2,0.3,75,13.0,4,20250530
1346,19.0,24.9,14.9,0.2,68,13.1,5,20250530
1347,18.3,24.1,12.5,0.0,65,7.5,6,20250530
1348,17.9,25.0,10.1,0.0,73,2.4,7,20250530
1349,27.2,33.1,20.4,0.0,34,6.6,8,20250530
1350,33.9,40.1,27.2,0.0,10,9.4,9,20250530
1351,34.6,39.8,28.9,0.0,10,7.4,1,20250531
1352,29.5,33.8,26.8,0.0,74,7.2,2,20250531
1353,24.0,31.4,17.0,0.0,29,9.1,3,20250531
1354,18.2,20.9,16.2,1.8,74,16.8,4,20250531
1355,20.9,27.5,16.5,0.0,59,9.8,5,20250531
1356,21.5,28.6,13.7,0.0,57,5.5,6,20250531
1357,19.8,27.9,11.2,0.4,75,2.3,7,20250531
1358,26.8,32.7,21.6,0.0,38,9.8,8,20250531
1359,33.4,39.5,26.2,0.0,11,6.6,9,20250531
1360,36.2,41.9,29.6,0.0,9,4.9,1,20250601
1361,29.0,34.9,25.7,0.0,75,8.0,2,20250601
1362,22.7,27.8,17.4,0.0,39,9.1,3,20250601
1363,19.5,23.7,15.6,1.3,67,11.2,4,20250601
1364,17.5,21.5,14.1,0.0,54,14.9,5,20250601
1365,20.3,26.4,16.2,1.8,66,7.9,6,20250601
1366,20.5,26.2,16.4,5.1,77,6.2,7,20250601
1367,26.0,33.6,20.3,0.0,47,9.5,8,20250601
1368,34.0,40.7,26.4,0.0,9,6.7,9,20250601
1369,37.1,42.6,30.4,0.0,8,5.4,1,20250602
1370,28.2,32.2,24.3,0.0,76,6.8,2,20250602
1371,20.7,26.1,16.4,0.0,47,11.5,3,20250602
1372,20.3,25.3,15.7,0.3,64,5.8,4,20250602
1373,16.7,21.8,12.4,0.4,50,10.9,5,20250602
1374,18.5,22.6,16.0,5.5,74,10.5,6,20250602
